posterId,title,description,somCoordinate,representationsCoordinate,clusterId
po001902,昭和十一年学生募集,東京高等農林学校、元東京帝国大学農学部実科、、募集人員、農学科約四十名、、林学科約三十五名、獣医学科約三十名、、願書受付期間、無試験検定、自告示ノ日、至一月末日、試験検定、自告示ノ日至二月末日、、入学考査、学力検定、数学（代数、幾何、三角）、動物学、植物学、英語（英文和訳）、口頭試問、身体検査、、、考査場所、東京本校、福岡九州帝国大学法文学部、福島福島高等商業学校、、考査期日、昭和十一年三月十九日、二十日二十二日、入学関係書類、入学出願手続其他詳細ハ郵券二銭相添ヘ本校庶務教務課ニ照合ノコト,686,,138.0
po001903,東京大東文化学院,皇学儒学専攻、九段坂上靖国神社側、東京市麹町区富士見町一ノ七、、、特徴、国體精神涵養、国家的人材養成、学力充実、支那語必修、満洲、支那進出捷徑、、特典、、文部省無試験検定試験アリ（高等科ハ漢文科高等教員、本科ハ仝中等教員、、徴集延期、高等科廿七歳、本科廿五歳迄、、高等文官試験予備試験免除（本科卒業者）、、入学資格人員、高等科、高等専門学校漢文科卒業、及漢文科、中等教員有資格者、四十歳前後迄約四十名、、本科、中学師範卒業、小学校教員（除尋准）及専検合格者、三十歳前後迄約八十名、、、願書試験科目、、一月十日ヨリ三月廿日（内地外ハ二月末日）迄受付、試験ハ三月廿三、廿四日、国文解釈（文法ヲ含ム）、漢文解釈、作文（高等科ハ漢文、本科ハ文語体■名交リ文、口頭試問、体格検査、、詳細ハ郵券封入照会,48,,140.0
po001904,生徒募集,御国寺経営公認音羽洋裁女学院、本科一ヶ年、裁断科六ヶ月、速成科六ヶ月、晝・夜間部、入学資格、高女卒業程度、、申込次第規則書進呈、東京市小石川区音羽、電話大塚五六三三番,1129,,138.0
po001905,東京大東文化学院,皇学儒学専攻（国語支那語兼修）、九段坂上靖国神社側、東京市麹町区富士見町一ノ七、、、特徴、国體精神涵養、国家的人材養成、学力充実、満洲支那進出至便、、特典、、文部省無試験検定試験、（高等科ハ漢文科高等教員、本科ハ仝中等教員、、徴集延期、高等科廿七歳、本科廿五歳迄、、高等文官試験予備試験免除（本科卒業者）、、入学資格人員、高等科、高等専門学校漢文科卒業、及漢文科、中等教員有資格者、四十歳前後迄約四十名、、本科、中学師範卒業、小学校教員（除尋准）及専検合格者、三十歳前後迄約八十名、、、願書試験科目、、一月十日ヨリ三月三十一日迄受付、試験ハ四月五、六日、国文解釈（文法ヲ含ム）、漢文解釈、作文（高等科ハ漢文、本科ハ文語体■名交リ文、口頭試問、体格検査、、詳細ハ郵券封入照会,45,,140.0
po001906,航空機機関生徒募集,昭和十二年度航空機機関生募集、修業二箇年学費ハ官費、〆切昭和十二年、三月十五日マデ、逓信賞航空局、東京市麹町区大手町、,988,,199.0
po001907,生徒募集,京都女子高等専門学校、京都市東山七條、、特典、本科卒業生は下記の通各科共無試験ニテ中東教員免許状を受く、家事科…家事、、技芸科…裁縫、、国文科…国語、、英文科…英語、、募集人員、予科（国文科…約40名、英文科…30名、（修業年限一ヶ年）、、本科（家事科…50名、技芸科…50名、、国文科…30名、、英文科…30名、、（修業年限三ヶ年、、出願資格、、予科（国文科、英文科）、四年制高女卒業者、本科（家事科、技芸科、国文科、英文科）、五年生高女卒業者、本校予科卒業者、、願書受付1月20日より3月20日まで、入学許可、税額中の成績詮衡によりて許否を決し学科試験を行はず。,1590,,138.0
po001908,官立富山薬学専門学校,修業年限三ヶ年、、募集人員約九十名、、試験科目数学化学、物理学、外国語、、、試験期日、三月十五日ヨリ同十七日マデ、試験場本校、、入学資格、一、中学校卒業者、、一、専門学校入学者検定規程第十一條、、一、専門学校入学者検定規程ニ依ル試験検定合格者、、出願期間、昭和十二年二月一日、二月二十八日マデ、、詳細ハ本校宛ニ承合アリタシ,1936,,142.0
po001909,名古屋薬学専門学校生徒募集,新興躍進セル、募集人員、約一五〇名,755,,142.0
po001910,学生募集,昭和十二年度、、、募集人員農学科約四十名、林学科約三十五名、獣医学科約三十名、出願期間、試験検定志願者、一月十日ヨリ三月十日マデ、一月十日ヨリ一月末日マデ、、試験地、東京（本校）、試験期日、三月二十三日、二十四日、二十五日、二十六日、、試験学科目、、数学（代数、平面幾何）、英語（英文和訳）、動物学、植物学、、詳細ハ本校入学案内ニアリ郵券二銭封入本校（東京府下府中町）へ照会アレ,1904,,138.0
po001911,学生募集,新宿高等予備校、個性尊重の教育、系統的の受験準備、、、校長陸軍騎兵少佐、蔵田判爾、、東京市淀橋区百人町二丁目、電話四谷（35）四七六六番、省線大久保駅下車、、、午前高等受験科、夜間高等受験科、高等受験作文科、陸軍幼年学校添削会、、陸士・海兵・受験料、陸軍幼年学校受験料、物理学科、寺子屋式個人科（男女部）,1300,,138.0
po001912,生徒募集,巣鴨高等商業学校、、学校長文学博士遠藤隆吉、実業学校令及専門学校令ニヨリ設立セラレ、且高等学校高等科同等以上ノ資格ノ指定アリ、卒業生ハ、中等教員無試験検定、幹部候補生、計理士、予備試験免除、大学本科入学、ノ資格アリ、第二部ハ夜間授業ニテ昼間第一部）ト同資格ノ特点アリ（幹部候補生ヲ除ク）、募集人員、第一部（昼間）、第二部（夜間）各百名、、出願期日、自二月一日、至三月三十一日、、試験期日、学科試験・四月三日（祭日）、口頭試問・四月五日（月曜）、、試験場、東京本校、東京市豊嶋区・西巣鴨・二丁目、市電省線大塚下車、電話（大塚）（86）三二九〇,1998,,138.0
po001913,昭和十二年立教大学,立教大学、東京市豊嶋区池袋、予科一年、文科（約四十名、募集人員、商科（約一百六十名、、試験科目、国語、英語、、、試験期日、四月五日（月）六日（火）、、出願期限、三月三十一日、入学案内、郵券不要（申込ハガキノ事）,908,,139.0
po001914,昭和十一年立教大学,立教大学、東京市豊嶋区池袋、、電話大塚、、四〇四、一二二三、、予科一年、文科（約八十名、募集人員、商科（約一百二十名、、試験科目、国語、英語、、、試験期日、四月六日（月）七日（火）、、出願期限、三月三十一日、入学案内、郵券不要（申込ハガキノ事）,1297,,139.0
po001915,海軍少年航空兵募集,海軍少年航空兵志望案内、海軍少年航空兵の進路、■科練習皇（少年航空兵）は卒業後間もなく三等航空兵曹に昇進し爾後累進して高等武官に任ぜられる。、、、就学、修学期間約三年四ヶ月で此の間に概ね中等学校程度の学科と一般軍事学及飛行術の教育を受けて飛行機の操縦者又は偵察者となる。、、学資、全部官費である。外に階級相当の手当を受く。、、、志願者資格、年齢十五歳以上十八歳未満（大正八年十二月三日より大正十一年十二月二日まで）出生の者）、、、身体、強健にして何等の故障なく且視力は一、二以上なること、、、、学力、高等小学二年修業程度の学力あること。、、、志願の手続、検査は志願兵検査と同時に一月上旬から三月下旬まで各地で行はれる志願の手続等は市（区）町村役場に行って承知すること。、、、入隊、六月一日横須賀海軍航空隊に入り即日兵籍に編入せられる。入隊前後の不審の点があれば横須賀海軍航空隊予科練習部に問合はせばよい。,1995,,199.0
po001916,航空機機関生募集,昭和十一年度、修業二ヶ年学費ハ官費、〆切→昭和十一年、三月十五日、逓信賞航空局、東京市麹町区大手町,997,124.0,199.0
po001917,生徒募集,ニ松学舎専門学校、国語、漢文、専門教育施設、中等学校漢文科教員無試験検定許可、中等学校国語科教員無試験検定新許可、、、国語漢文中等学校教員養成、昭和十年募集人員、約一百三十名、、願書受付、自一月二十日、至四月十三日、、、銓衡期限、四月五日、、試験期日、四月十三日（土曜日）、、試験科目、国語、漢文、作文、、所在地、東京市麹町区三番町六番地一六、電話、九段(33）二〇〇七番、規則書ハ申込次第送付ス,1873,,138.0
